frame,t_mono,time_boot_ms,t_unix_usec,lat,lng,alt_msl,alt_agl,yaw,pitch,roll,nsats,fix_type,lat_gpi_ms,lat_att_ms,det_idx,cx,cy,w,h,bearing_px,bearing_py,conf
4752,1446.9503,1456715.5,1785688922680009,-22.9780153,-43.2321230745047,40.26,1.51,-8.65,-1.76,-0.04,16,3,-22.2,-1.9,,,,,,,,
4753,1447.0217,1456788.5,1785688922751425,-22.9780153,-43.2321231,40.26,1.51,-8.65,-1.77,-0.04,16,3,-54.5,-7.6,,,,,,,,
4754,1447.1266,1456892.5,1785688922856327,-22.9780153,-43.2321231,40.26,1.51,-8.65,-1.77,-0.04,16,3,-47.5,-6.9,,,,,,,,
4755,1447.2334,1456999.2,1785688922963096,-22.9780153,-43.2321231,40.26,1.51,-8.66,-1.76,-0.04,16,3,-42.6,-1.8,,,,,,,,
4756,1447.3405,1457107.3,1785688923070198,-22.9780153,-43.2321231,40.26,1.51,-8.66,-1.76,-0.03,16,3,-32.7,-1.8,,,,,,,,
4757,1447.4149,1457182.6,1785688923144623,-22.9780153,-43.23212305838141,40.26,1.51,-8.66,-1.77,-0.02,16,3,-58.5,-17.2,,,,,,,,
4758,1447.519,1457287.4,1785688923248690,-22.9780153,-43.232123,40.26,1.5,-8.66,-1.77,-0.01,16,3,-52.5,-11.9,,,,,,,,
4759,1447.6291,1457397.9,1785688923358785,-22.9780153,-43.232123,40.24,1.49,-8.67,-1.77,-0.01,16,3,-43.5,-2.0,,,,,,,,
4760,1447.7332,1457499.9,1785688923462916,-22.9780153,-43.232123,40.23,1.48,-8.67,-1.77,-0.01,16,3,-42.4,-1.8,,,,,,,,
4761,1447.8047,1457566.8,1785688923534369,-22.9780153,-43.232123,40.23,1.48,-8.67,-1.77,-0.01,17,3,-83.6,-27.0,,,,,,,,
4762,1448.5186,1458246.0,1785688923647567,-22.9780155,-43.2321231,40.14,1.39,-8.69,-1.75,-0.03,18,3,-57.5,-11.9,,,,,,,,
4763,1448.6257,1458391.9,1785688923754652,-22.97801555090346,-43.2321231,40.11,1.36,-8.69,-1.75,-0.03,18,3,-47.8,-6.8,,,,,,,,
4764,1448.6972,1458464.2,1785688923826161,-22.9780156,-43.2321231,40.1,1.34,-8.69,-1.75,-0.03,18,3,-78.3,-32.3,,,,,,,,
4765,1448.84,1458598.1,1785688923968939,-22.9780156,-43.2321231,40.07,1.32,-8.7,-1.75,-0.02,18,3,-48.3,-1.8,,,,,,,,
4766,1448.9114,1458667.8,1785688924645328,-22.97801562676627,-43.2321231,40.06,1.31,-8.7,-1.75,-0.02,18,3,-62.9,-22.2,,,,,,,,
4767,1449.0184,1458786.5,1785688924752412,-22.9780157,-43.2321231,40.05,1.29,-8.7,-1.75,-0.02,18,3,-52.8,-11.9,,,,,,,,
4768,1449.1255,1458894.4,1785688924859479,-22.9780157,-43.2321231,40.03,1.28,-8.71,-1.75,-0.02,18,3,-47.4,-6.9,,,,,,,,
4769,1449.197,1458964.4,1785688924930976,-22.978015723412796,-43.2321231,40.03,1.28,-8.71,-1.75,-0.02,18,3,-78.8,-32.4,,,,,,,,
4770,1449.3397,1459107.2,1785688925073695,-22.9780158,-43.2321231,40.03,1.28,-8.72,-1.75,-0.02,18,3,-32.7,-1.8,,,,,,,,
4771,1449.4111,1459178.8,1785688925145058,-22.9780158,-43.2321231,40.03,1.28,-8.72,-1.76,-0.02,18,3,-63.5,-22.2,,,,,,,,
4772,1449.5202,1459287.5,1785688925254132,-22.9780158,-43.2321231,40.03,1.28,-8.72,-1.76,-0.01,18,3,-52.5,-11.9,,,,,,,,
4773,1449.6283,1459397.2,1785688925362270,-22.9780158,-43.23212315618527,40.04,1.29,-8.72,-1.76,-0.01,18,3,-43.4,-1.9,,,,,,,,
4774,1449.7324,1459499.9,1785688925466377,-22.978015741097266,-43.2321232,40.05,1.3,-8.73,-1.77,-0.01,18,3,-42.3,-1.8,,,,,,,,
4775,1449.8038,1459567.7,1785688925537781,-22.9780157,-43.2321232,40.05,1.3,-8.73,-1.77,-0.01,19,3,-79.7,-27.2,,,,,,,,
4776,1449.9478,1459711.2,1785688925667207,-22.9780157,-43.2321232,40.06,1.31,-8.73,-1.78,-0.01,19,3,-27.4,-2.0,,,,,,,,
4777,1450.0191,1459786.4,1785688925738473,-22.9780157,-43.2321232,40.06,1.31,-8.73,-1.78,-0.01,19,3,-52.8,-11.9,,,,,,,,
4778,1450.1252,1459893.9,1785688925844556,-22.9780157,-43.23212325289559,40.08,1.32,-8.74,-1.79,-0.01,19,3,-47.4,-6.9,,,,,,,,
4779,1450.1965,1459964.3,1785688925915911,-22.9780157,-43.2321233,40.08,1.33,-8.74,-1.79,-0.01,19,3,-78.7,-37.4,,,,,,,,
4780,1450.3393,1460107.2,1785688926058677,-22.9780157,-43.2321233,40.08,1.33,-8.75,-1.8,-0.01,18,3,-32.7,-1.8,,,,,,,,
4781,1450.4107,1460178.9,1785688926130083,-22.97801566214547,-43.23212333785453,40.08,1.33,-8.75,-1.8,-0.01,18,3,-63.6,-22.3,,,,,,,,
4782,1450.5208,1460288.0,1785688926240166,-22.9780156,-43.2321234,40.09,1.34,-8.75,-1.81,-0.01,18,3,-52.5,-12.0,,,,,,,,
4783,1450.625,1460392.7,1785688926344336,-22.978015548310083,-43.232123451689915,40.1,1.34,-8.75,-1.82,-0.02,18,3,-48.3,-6.9,,,,,,,,
4784,1450.7337,1460499.8,1785688926453057,-22.9780155,-43.23212355881085,40.11,1.36,-8.75,-1.82,-0.03,18,3,-42.3,-1.8,,,,,,,,
4785,1450.8034,1460565.4,1785688926522760,-22.978015475573148,-43.2321236,40.11,1.36,-8.76,-1.82,-0.02,18,3,-84.6,-27.1,,,,,,,,
4786,1450.9473,1460709.1,1785688926661595,-22.9780154,-43.23212366810248,40.12,1.37,-8.76,-1.82,-0.02,18,3,-27.7,-2.3,,,,,,,,
4787,1451.018,1460783.7,1785688926732325,-22.978015357341178,-43.2321237,40.12,1.37,-8.76,-1.82,-0.02,18,3,-57.8,-11.9,,,,,,,,
4788,1451.1247,1460891.8,1785688926839077,-22.9780153,-43.23212375082604,40.13,1.37,-8.76,-1.83,-0.02,18,3,-47.4,-6.8,,,,,,,,
4789,1451.1961,1460964.4,1785688926910445,-22.9780153,-43.2321238,40.13,1.38,-8.77,-1.83,-0.02,18,3,-78.7,-37.4,,,,,,,,
4790,1451.3388,1461107.2,1785688927053169,-22.978015233818393,-43.2321238661816,40.13,1.38,-8.77,-1.83,-0.02,19,3,-32.7,-1.8,,,,,,,,
4791,1451.4104,1461178.9,1785688927124695,-22.9780152,-43.2321239,40.13,1.38,-8.77,-1.82,-0.02,19,3,-63.5,-22.2,,,,,,,,
4792,1451.5204,1461288.0,1785688927234720,-22.9780152,-43.2321239,40.13,1.38,-8.77,-1.82,-0.02,19,3,-52.5,-12.0,,,,,,,,
4793,1451.6245,1461392.6,1785688927338823,-22.9780152,-43.2321239,40.12,1.37,-8.78,-1.81,-0.01,19,3,-48.3,-6.9,,,,,,,,
4794,1451.733,1461499.7,1785688927447296,-22.978015258699838,-43.2321239,40.12,1.37,-8.78,-1.81,-0.01,19,3,-42.3,-1.8,,,,,,,,
4795,1451.803,1461565.8,1785688927517307,-22.9780153,-43.2321239,40.12,1.37,-8.78,-1.81,-0.0,19,3,-83.9,-27.1,,,,,,,,
4796,1451.9472,1461709.1,1785688927674866,-22.9780153,-43.2321239,40.11,1.36,-8.78,-1.81,0.0,19,3,-28.2,-2.8,,,,,,,,
4797,1452.0182,1461783.5,1785688927745892,-22.9780153,-43.2321239,40.11,1.36,-8.78,-1.8,0.0,19,3,-57.8,-11.9,,,,,,,,
4798,1452.1258,1461892.1,1785688927853448,-22.9780153,-43.232123951090486,40.11,1.36,-8.79,-1.8,0.0,19,3,-47.6,-6.9,,,,,,,,
4799,1452.2328,1461999.0,1785688927960447,-22.9780153,-43.232124,40.11,1.36,-8.79,-1.8,0.01,19,3,-43.0,-1.9,,,,,,,,
4800,1452.3043,1462070.4,1785688928031962,-22.9780153,-43.232124,40.11,1.36,-8.8,-1.8,0.0,18,3,-68.6,-27.3,,,,,,,,
4801,1452.4113,1462178.8,1785688928138945,-22.9780153,-43.232124,40.1,1.35,-8.8,-1.8,0.01,18,3,-63.2,-22.2,,,,,,,,
4802,1452.5184,1462284.2,1785688928246026,-22.978015343213375,-43.232124,40.1,1.35,-8.8,-1.79,0.01,18,3,-57.7,-12.1,,,,,,,,
4803,1452.6266,1462392.2,1785688928354241,-22.9780154,-43.232124,40.1,1.35,-8.81,-1.79,0.01,18,3,-48.1,-7.0,,,,,,,,
4804,1452.7326,1462498.7,1785688928460244,-22.9780154,-43.23212405768402,40.11,1.35,-8.81,-1.78,0.01,18,3,-42.5,-1.9,,,,,,,,
4805,1452.8397,1462598.0,1785688928567329,-22.9780154,-43.2321241,40.11,1.36,-8.81,-1.78,0.01,18,3,-48.6,-1.9,,,,,,,,
4806,1452.947,1462708.3,1785688928676022,-22.9780154,-43.2321241,40.11,1.36,-8.81,-1.78,0.01,18,3,-28.5,-3.1,,,,,,,,
4807,1453.0182,1462785.6,1785688928747294,-22.9780154,-43.2321241,40.11,1.35,-8.82,-1.77,0.02,18,3,-53.1,-12.0,,,,,,,,
4808,1453.7328,1463483.7,1785688929461899,-22.9780156,-43.2321241,40.13,1.38,-8.84,-1.77,0.03,18,3,-42.6,-1.9,,,,,,,,
4809,1453.8392,1463597.8,1785688929568309,-22.9780156,-43.23212415679902,40.15,1.39,-8.84,-1.77,0.02,19,3,-48.6,-1.9,,,,,,,,
4810,1453.9468,1463709.2,1785688929672337,-22.9780156,-43.2321242,40.16,1.41,-8.84,-1.77,0.02,19,3,-27.4,-1.9,,,,,,,,
4811,1454.0176,1463783.7,1785688929743147,-22.9780156,-43.23212424268252,40.16,1.41,-8.85,-1.77,0.02,19,3,-58.2,-12.1,,,,,,,,
4812,1454.1249,1463891.8,1785688929850431,-22.9780156,-43.2321243,40.18,1.43,-8.85,-1.77,0.02,19,3,-47.6,-7.0,,,,,,,,
4813,1454.2335,1464002.4,1785688929959023,-22.9780156,-43.2321243,40.2,1.45,-8.85,-1.77,0.03,19,3,-38.3,-1.9,,,,,,,,
4814,1454.3391,1464108.1,1785688930064594,-22.97801566708029,-43.2321243,40.2,1.45,-8.86,-1.77,0.03,18,3,-33.0,-1.9,,,,,,,,
4815,1454.4102,1464178.7,1785688930135774,-22.9780157,-43.2321243,40.2,1.45,-8.86,-1.77,0.03,18,3,-63.1,-22.2,,,,,,,,
4816,1454.5176,1464284.4,1785688930243109,-22.9780157,-43.23212434336368,40.2,1.45,-8.86,-1.77,0.04,18,3,-57.7,-12.0,,,,,,,,
4817,1454.6247,1464391.7,1785688930350203,-22.9780157,-43.2321244,40.21,1.46,-8.86,-1.77,0.04,18,3,-48.0,-7.0,,,,,,,,
4818,1454.7317,1464499.2,1785688930457260,-22.9780157,-43.2321244,40.21,1.46,-8.87,-1.77,0.03,18,3,-42.5,-1.9,,,,,,,,
4819,1454.8042,1464567.3,1785688930529766,-22.9780157,-43.23212442626839,40.21,1.46,-8.87,-1.77,0.03,18,3,-84.2,-27.2,,,,,,,,
4820,1454.946,1464708.8,1785688930668975,-22.9780157,-43.23212456783683,40.23,1.48,-8.87,-1.77,0.02,18,3,-27.3,-1.9,,,,,,,,
4821,1455.0174,1464784.1,1785688930740318,-22.9780157,-43.23212464312112,40.23,1.48,-8.87,-1.78,0.01,18,3,-58.1,-12.0,,,,,,,,
4822,1455.1244,1464891.8,1785688930847391,-22.9780157,-43.232124801512654,40.24,1.48,-8.88,-1.78,0.0,18,3,-47.6,-7.0,,,,,,,,
4823,1455.2315,1464999.0,1785688930954439,-22.9780157,-43.2321249,40.24,1.49,-8.88,-1.78,-0.01,18,3,-43.0,-1.9,,,,,,,,
4824,1455.303,1465070.3,1785688931025918,-22.9780157,-43.2321249,40.24,1.49,-8.88,-1.78,-0.01,18,3,-68.6,-27.3,,,,,,,,
4825,1455.4101,1465178.9,1785688931133017,-22.9780157,-43.232124937870815,40.24,1.49,-8.88,-1.78,-0.01,18,3,-63.2,-22.1,,,,,,,,
4826,1455.5171,1465284.2,1785688931240092,-22.9780157,-43.23212504321976,40.25,1.5,-8.89,-1.78,-0.0,18,3,-57.7,-12.0,,,,,,,,
4827,1455.6242,1465391.7,1785688931347171,-22.9780157,-43.2321251,40.25,1.5,-8.89,-1.78,-0.0,18,3,-48.0,-7.0,,,,,,,,
4828,1455.7314,1465499.1,1785688931454306,-22.9780157,-43.232125158113526,40.25,1.5,-8.89,-1.77,0.0,18,3,-42.6,-2.0,,,,,,,,
4829,1455.8384,1465597.9,1785688931561344,-22.97801575692423,-43.2321252,40.25,1.5,-8.89,-1.77,0.0,17,3,-48.7,-1.9,,,,,,,,
4830,1455.9457,1465709.1,1785688931672536,-22.9780158,-43.2321252,40.25,1.5,-8.89,-1.77,0.0,17,3,-27.4,-1.9,,,,,,,,
4831,1456.017,1465784.0,1785688931743835,-22.9780158,-43.23212524303036,40.25,1.5,-8.9,-1.76,0.01,17,3,-58.1,-17.1,,,,,,,,
4832,1456.1242,1465891.7,1785688931851030,-22.978015850735307,-43.2321253,40.24,1.49,-8.9,-1.76,0.01,17,3,-47.7,-7.0,,,,,,,,
4833,1456.2311,1465999.0,1785688931957967,-22.9780159,-43.232125357999195,40.24,1.49,-8.9,-1.76,0.0,17,3,-42.9,-1.9,,,,,,,,
4834,1456.3382,1466103.8,1785688932065022,-22.9780159,-43.2321254,40.24,1.49,-8.91,-1.76,0.0,18,3,-38.1,-1.9,,,,,,,,
4835,1456.4096,1466175.6,1785688932136496,-22.9780159,-43.23212543458493,40.24,1.49,-8.91,-1.77,0.0,18,3,-63.2,-22.1,,,,,,,,
4836,1456.5167,1466284.2,1785688932243609,-22.9780159,-43.23212554320108,40.24,1.49,-8.91,-1.78,0.0,18,3,-57.8,-17.2,,,,,,,,
4837,1456.6238,1466391.7,1785688932350659,-22.9780159,-43.23212565065095,40.25,1.49,-8.91,-1.79,-0.01,18,3,-48.0,-7.0,,,,,,,,
4838,1456.7309,1466499.2,1785688932457749,-22.9780159,-43.232125758154545,40.25,1.5,-8.91,-1.79,-0.02,18,3,-42.5,-1.9,,,,,,,,
4839,1456.8023,1466566.6,1785688932529191,-22.9780159,-43.232125825603504,40.25,1.5,-8.91,-1.79,-0.02,18,3,-84.1,-27.2,,,,,,,,
4840,1456.9452,1466709.0,1785688932673525,-22.9780159,-43.23212596802119,40.26,1.51,-8.91,-1.79,-0.02,18,3,-27.7,-2.2,,,,,,,,
4841,1457.0166,1466783.9,1785688932744913,-22.9780159,-43.232126042858205,40.26,1.51,-8.92,-1.79,-0.03,18,3,-58.3,-17.1,,,,,,,,
4842,1457.1237,1466889.0,1785688932851954,-22.9780159,-43.23212614804119,40.27,1.52,-8.92,-1.79,-0.02,18,3,-52.7,-7.0,,,,,,,,
4843,1457.2307,1466996.9,1785688932958998,-22.9780159,-43.23212625587689,40.28,1.52,-8.92,-1.79,-0.02,18,3,-42.9,-1.9,,,,,,,,
4844,1457.3378,1467103.8,1785688933066062,-22.9780159,-43.23212636278403,40.28,1.53,-8.92,-1.79,-0.02,17,3,-38.0,-1.9,,,,,,,,
4845,1457.4093,1467175.6,1785688933137589,-22.9780159,-43.2321264,40.28,1.53,-8.93,-1.78,-0.02,17,3,-63.2,-22.2,,,,,,,,
4846,1457.5163,1467284.2,1785688933244589,-22.97801594318035,-43.23212644318035,40.28,1.53,-8.93,-1.78,-0.02,17,3,-57.7,-17.0,,,,,,,,
4847,1457.6234,1467391.7,1785688933351660,-22.978016,-43.2321265,40.29,1.54,-8.93,-1.78,-0.01,17,3,-48.1,-7.0,,,,,,,,
4848,1457.7307,1467499.2,1785688933458966,-22.978016,-43.2321265,40.3,1.55,-8.93,-1.78,-0.0,17,3,-42.5,-1.9,,,,,,,,
4849,1457.8376,1467597.9,1785688933565906,-22.978016,-43.2321265,40.3,1.55,-8.94,-1.78,0.0,19,3,-48.7,-1.9,,,,,,,,
4850,1457.9448,1467709.2,1785688933675135,-22.978016,-43.2321265,40.3,1.55,-8.94,-1.78,0.01,19,3,-27.3,-1.9,,,,,,,,
4851,1458.0162,1467784.1,1785688933746496,-22.978016,-43.2321265,40.3,1.55,-8.94,-1.79,0.01,19,3,-58.1,-17.1,,,,,,,,
4852,1458.1232,1467889.2,1785688933853538,-22.978016,-43.2321265,40.31,1.56,-8.94,-1.79,0.02,19,3,-52.6,-6.9,,,,,,,,
4853,1458.2303,1467997.0,1785688933960640,-22.97801594400431,-43.2321265,40.32,1.56,-8.95,-1.79,0.02,19,3,-42.8,-1.8,,,,,,,,
4854,1458.3018,1468069.0,1785688934032117,-22.978015928043625,-43.2321265,40.32,1.57,-8.95,-1.79,0.02,19,3,-73.5,-32.3,,,,,,,,
4855,1458.7309,1468468.1,1785688934461226,-22.978016,-43.2321266,40.33,1.58,-8.96,-1.78,0.02,19,3,-42.7,-2.0,,,,,,,,
4856,1459.195,1468962.4,1785688934664820,-22.978016,-43.2321267,40.35,1.6,-8.97,-1.78,0.03,19,3,-78.6,-37.6,,,,,,,,
4857,1459.3373,1469103.5,1785688934807165,-22.978016,-43.2321267,40.34,1.59,-8.97,-1.79,0.03,18,3,-38.2,-2.0,,,,,,,,
4858,1459.4441,1469212.2,1785688934913925,-22.978016,-43.2321267,40.34,1.59,-8.98,-1.79,0.04,18,3,-27.7,-1.9,,,,,,,,
4859,1459.5155,1469284.1,1785688934985381,-22.978016,-43.2321267,40.34,1.58,-8.98,-1.79,0.04,18,3,-57.7,-17.1,,,,,,,,
4860,1459.6226,1469389.2,1785688935092457,-22.978016,-43.2321267,40.33,1.57,-8.98,-1.79,0.06,18,3,-53.0,-6.9,,,,,,,,
4861,1459.7298,1469497.1,1785688935199633,-22.978016,-43.2321267,40.31,1.56,-8.98,-1.79,0.07,18,3,-42.5,-1.8,,,,,,,,
4862,1459.8368,1469598.0,1785688935306628,-22.978016,-43.23212664295363,40.31,1.56,-8.99,-1.78,0.08,17,3,-48.6,-1.8,,,,,,,,
4863,1459.944,1469705.4,1785688935675785,-22.978016,-43.2321266,40.3,1.55,-8.99,-1.78,0.08,17,3,-32.4,-1.8,,,,,,,,
4864,1460.0155,1469781.2,1785688935747341,-22.978016,-43.23212655978149,40.3,1.55,-8.99,-1.78,0.08,17,3,-58.2,-17.1,,,,,,,,
4865,1460.1224,1469889.0,1785688935854200,-22.978016,-43.23212654803147,40.3,1.55,-8.99,-1.78,0.08,17,3,-52.7,-7.0,,,,,,,,
4866,1460.2295,1469997.0,1785688935961309,-22.978016,-43.2321266,40.3,1.55,-9.0,-1.78,0.07,17,3,-42.8,-1.8,,,,,,,,
4867,1460.3366,1470103.8,1785688936068370,-22.978016,-43.23212653723228,40.3,1.55,-9.0,-1.78,0.07,19,3,-38.1,-1.9,,,,,,,,
4868,1460.4081,1470173.9,1785688936139911,-22.978016032863408,-43.2321265,40.3,1.55,-9.0,-1.78,0.07,19,3,-68.3,-22.1,,,,,,,,
4869,1460.5151,1470281.2,1785688936246917,-22.9780161,-43.23212645983228,40.3,1.55,-9.01,-1.77,0.08,19,3,-57.6,-17.0,,,,,,,,
4870,1460.6221,1470389.2,1785688936353960,-22.9780161,-43.2321264,40.3,1.55,-9.01,-1.77,0.09,19,3,-53.1,-12.0,,,,,,,,
4871,1460.7293,1470497.0,1785688936461086,-22.9780161,-43.2321264,40.3,1.55,-9.01,-1.77,0.08,19,3,-42.4,-1.8,,,,,,,,
4872,1460.8364,1470598.1,1785688936568182,-22.9780161,-43.2321264,40.3,1.55,-9.01,-1.78,0.08,19,3,-48.6,-1.8,,,,,,,,
4873,1460.9436,1470705.3,1785688936675746,-22.9780161,-43.23212646434789,40.3,1.55,-9.01,-1.77,0.07,19,3,-32.5,-1.9,,,,,,,,
4874,1461.0149,1470781.1,1785688936747119,-22.9780161,-43.2321265,40.3,1.55,-9.02,-1.77,0.06,19,3,-58.0,-17.0,,,,,,,,
4875,1461.122,1470889.2,1785688936854163,-22.97801614820199,-43.23212654820199,40.3,1.55,-9.02,-1.77,0.06,19,3,-52.7,-12.0,,,,,,,,
4876,1461.2291,1470996.9,1785688936961255,-22.9780162,-43.2321266,40.3,1.55,-9.02,-1.77,0.06,19,3,-43.0,-1.9,,,,,,,,
4877,1461.3005,1471068.9,1785688937032705,-22.9780162,-43.2321266,40.3,1.55,-9.02,-1.77,0.06,18,3,-73.5,-32.2,,,,,,,,
4878,1461.4432,1471208.9,1785688937175380,-22.9780162,-43.2321266,40.3,1.55,-9.03,-1.76,0.06,18,3,-32.8,-1.9,,,,,,,,
4879,1461.5147,1471281.1,1785688937246860,-22.97801624012408,-43.2321266,40.3,1.55,-9.03,-1.76,0.06,18,3,-57.7,-17.1,,,,,,,,
4880,1461.6217,1471389.2,1785688937353925,-22.9780163,-43.2321266,40.31,1.56,-9.03,-1.76,0.05,18,3,-53.1,-12.0,,,,,,,,
4881,1461.7289,1471494.2,1785688937461061,-22.9780163,-43.2321266,40.32,1.56,-9.03,-1.76,0.05,18,3,-47.6,-1.9,,,,,,,,
4882,1461.8359,1471596.0,1785688937568121,-22.978016354965867,-43.23212665496587,40.33,1.57,-9.04,-1.76,0.05,19,3,-48.7,-1.9,,,,,,,,
4883,1461.9432,1471705.4,1785688937675243,-22.9780164,-43.2321267,40.34,1.59,-9.04,-1.76,0.05,19,3,-32.4,-1.9,,,,,,,,
4884,1462.0145,1471781.1,1785688937746525,-22.9780164,-43.2321267,40.34,1.59,-9.04,-1.76,0.04,19,3,-58.0,-17.1,,,,,,,,
4885,1462.1216,1471889.3,1785688937853664,-22.9780164,-43.23212674827655,40.34,1.59,-9.04,-1.76,0.04,19,3,-52.6,-12.0,,,,,,,,
4886,1462.2287,1471996.9,1785688937960732,-22.978016455920773,-43.2321268,40.35,1.6,-9.04,-1.76,0.04,19,3,-42.9,-1.9,,,,,,,,
4887,1462.3001,1472068.9,1785688938032140,-22.9780165,-43.23212682792352,40.35,1.6,-9.05,-1.75,0.04,16,3,-73.5,-32.3,,,,,,,,
4888,1462.4071,1472173.9,1785688938139167,-22.9780165,-43.2321269,40.35,1.6,-9.05,-1.75,0.03,16,3,-68.3,-22.2,,,,,,,,
4889,1462.5143,1472281.3,1785688938246281,-22.97801654025618,-43.2321269,40.35,1.6,-9.05,-1.75,0.03,16,3,-57.7,-17.1,,,,,,,,
4890,1462.6214,1472389.3,1785688938353391,-22.9780166,-43.232126948270505,40.34,1.59,-9.05,-1.75,0.03,16,3,-53.0,-12.0,,,,,,,,
4891,1462.7285,1472494.3,1785688938460524,-22.9780166,-43.232127,40.33,1.58,-9.05,-1.76,0.03,16,3,-47.5,-1.8,,,,,,,,
4892,1462.8355,1472596.0,1785688938567546,-22.9780166,-43.232127,40.32,1.57,-9.06,-1.76,0.04,18,3,-48.6,-1.9,,,,,,,,
4893,1462.9432,1472705.5,1785688938672522,-22.9780166,-43.232127,40.31,1.56,-9.06,-1.76,0.04,18,3,-32.5,-1.9,,,,,,,,
4894,1463.0141,1472780.9,1785688938743417,-22.9780166,-43.23212696014934,40.31,1.56,-9.06,-1.76,0.05,18,3,-58.0,-17.0,,,,,,,,
4895,1463.1212,1472889.2,1785688938850482,-22.9780166,-43.2321269,40.3,1.55,-9.06,-1.76,0.06,18,3,-52.6,-12.0,,,,,,,,
4896,1463.2282,1472994.1,1785688938957555,-22.9780166,-43.2321269,40.29,1.54,-9.06,-1.76,0.06,18,3,-48.1,-1.9,,,,,,,,
4897,1463.3353,1473101.8,1785688939064634,-22.978016539220278,-43.2321269,40.29,1.54,-9.07,-1.76,0.06,17,3,-38.1,-1.9,,,,,,,,
4898,1463.4068,1473173.9,1785688939136165,-22.9780165,-43.2321269,40.29,1.54,-9.07,-1.77,0.06,17,3,-68.2,-27.2,,,,,,,,
4899,1463.5139,1473279.2,1785688939243186,-22.9780165,-43.232126938213725,40.29,1.54,-9.07,-1.77,0.05,17,3,-62.7,-17.0,,,,,,,,
4900,1463.6209,1473386.6,1785688939350265,-22.9780165,-43.23212704557451,40.29,1.54,-9.07,-1.78,0.04,17,3,-53.0,-11.9,,,,,,,,
4901,1463.728,1473494.3,1785688939457351,-22.9780165,-43.2321271,40.29,1.54,-9.07,-1.78,0.04,17,3,-47.5,-1.8,,,,,,,,
4902,1463.8352,1473596.1,1785688939564524,-22.9780165,-43.2321271,40.29,1.54,-9.08,-1.79,0.04,16,3,-48.6,-1.8,,,,,,,,
4903,1463.9425,1473705.3,1785688939673784,-22.9780165,-43.2321271,40.3,1.55,-9.08,-1.79,0.04,16,3,-32.5,-1.9,,,,,,,,
4904,1464.0137,1473781.0,1785688939745015,-22.9780165,-43.23212714003947,40.3,1.55,-9.08,-1.78,0.04,16,3,-58.0,-17.0,,,,,,,,
4905,1464.6927,1474459.2,1785688940424066,-22.9780164,-43.23212741815121,40.3,1.55,-9.1,-1.79,0.03,19,3,-83.3,-37.6,,,,,,,,
4906,1464.8347,1474593.2,1785688940565999,-22.9780164,-43.2321275,40.3,1.55,-9.1,-1.79,0.02,19,3,-53.6,-1.8,,,,,,,,
4907,1464.942,1474703.3,1785688940668554,-22.9780164,-43.2321275,40.31,1.56,-9.1,-1.79,0.03,19,3,-32.4,-1.8,,,,,,,,
4908,1465.0133,1474779.2,1785688940739906,-22.9780164,-43.2321275,40.31,1.56,-9.1,-1.78,0.03,19,3,-63.1,-17.0,,,,,,,,
4909,1465.1204,1474886.5,1785688940846978,-22.97801644554662,-43.2321275,40.31,1.56,-9.1,-1.78,0.04,19,3,-52.5,-12.0,,,,,,,,
4910,1465.2274,1474994.1,1785688940954003,-22.9780165,-43.2321275,40.31,1.56,-9.11,-1.77,0.04,19,3,-48.1,-7.0,,,,,,,,
4911,1465.3345,1475101.8,1785688941061051,-22.9780165,-43.23212756075784,40.31,1.56,-9.11,-1.77,0.04,17,3,-38.1,-1.9,,,,,,,,
4912,1465.4059,1475173.9,1785688941132550,-22.9780165,-43.2321276,40.31,1.56,-9.11,-1.77,0.03,17,3,-68.2,-27.2,,,,,,,,
4913,1465.513,1475279.2,1785688941239608,-22.9780165,-43.2321276,40.31,1.56,-9.11,-1.78,0.03,17,3,-62.7,-17.0,,,,,,,,
4914,1465.6201,1475386.6,1785688941346693,-22.9780165,-43.2321276,40.29,1.54,-9.11,-1.78,0.03,17,3,-53.0,-12.0,,,,,,,,
4915,1465.7272,1475494.2,1785688941453795,-22.9780165,-43.23212765316715,40.27,1.52,-9.11,-1.77,0.03,17,3,-47.7,-7.0,,,,,,,,
4916,1465.8343,1475593.5,1785688941560853,-22.9780165,-43.23212775248486,40.26,1.51,-9.12,-1.77,0.02,18,3,-53.8,-1.8,,,,,,,,
4917,1465.9415,1475703.3,1785688941668675,-22.9780165,-43.2321278,40.25,1.5,-9.12,-1.77,0.02,18,3,-32.4,-1.8,,,,,,,,
4918,1466.013,1475779.3,1785688941740157,-22.9780165,-43.2321278,40.24,1.49,-9.12,-1.76,0.02,18,3,-63.1,-17.0,,,,,,,,
4919,1466.12,1475886.5,1785688941847164,-22.978016591020623,-43.2321278,40.24,1.48,-9.12,-1.75,0.02,18,3,-52.6,-12.0,,,,,,,,
4920,1466.2271,1475994.2,1785688941954275,-22.9780167,-43.2321278,40.22,1.47,-9.12,-1.74,0.03,18,3,-48.0,-7.0,,,,,,,,
4921,1466.3341,1476101.8,1785688942061264,-22.9780167,-43.2321278,40.21,1.46,-9.13,-1.74,0.03,18,3,-38.1,-1.9,,,,,,,,
4922,1466.4056,1476173.9,1785688942132812,-22.9780167,-43.2321278,40.21,1.46,-9.13,-1.75,0.04,18,3,-68.2,-27.2,,,,,,,,
